2017-03-12T15:41:13+0100,218
2017-03-12T15:42:13+0100,1207
2017-03-12T15:43:13+0100,542
2017-03-12T15:44:13+0100,1165
2017-03-12T15:45:13+0100,1068
2017-03-12T15:46:13+0100,941
2017-03-12T15:47:13+0100,203
2017-03-12T15:48:13+0100,590
2017-03-12T15:49:13+0100,1475
2017-03-12T15:50:13+0100,239
2017-03-12T15:51:13+0100,201
2017-03-12T15:52:13+0100,832
2017-03-12T15:53:13+0100,260
2017-03-12T15:54:13+0100,1139
2017-03-12T15:55:13+0100,1099
2017-03-12T15:56:13+0100,1320
2017-03-12T15:57:13+0100,1072
2017-03-12T15:58:13+0100,829
2017-03-12T15:59:13+0100,561
2017-03-12T16:00:13+0100,721
2017-03-12T16:01:13+0100,606
2017-03-12T16:02:13+0100,409
2017-03-12T16:03:13+0100,699
2017-03-12T16:04:13+0100,336
2017-03-12T16:05:13+0100,589
2017-03-12T16:06:13+0100,1442
2017-03-12T16:07:13+0100,773
2017-03-12T16:08:13+0100,872
2017-03-12T16:09:13+0100,1019
2017-03-12T16:10:13+0100,911
2017-03-12T16:11:13+0100,1442
2017-03-12T16:12:13+0100,728
2017-03-12T16:13:13+0100,292
2017-03-12T16:14:13+0100,1149
2017-03-12T16:15:13+0100,1163
2017-03-12T16:16:13+0100,255
2017-03-12T16:17:13+0100,1407
2017-03-12T16:18:13+0100,1071
2017-03-12T16:19:13+0100,376
2017-03-12T16:20:13+0100,557
2017-03-12T16:21:13+0100,1451
2017-03-12T16:22:13+0100,1397
2017-03-12T16:23:13+0100,1023
2017-03-12T16:24:13+0100,1126
2017-03-12T16:25:13+0100,502
2017-03-12T16:26:13+0100,822
2017-03-12T16:27:13+0100,1404
2017-03-12T16:28:13+0100,347
2017-03-12T16:29:13+0100,1103
2017-03-12T16:30:13+0100,508
2017-03-12T16:31:13+0100,726
2017-03-12T16:32:13+0100,284
2017-03-12T16:33:13+0100,820
2017-03-12T16:34:13+0100,1346
2017-03-12T16:35:13+0100,1384
2017-03-12T16:36:13+0100,680
2017-03-12T16:37:13+0100,616
2017-03-12T16:38:13+0100,496
2017-03-12T16:39:13+0100,356
2017-03-12T16:40:13+0100,572
2017-03-12T16:41:13+0100,1219
2017-03-12T16:42:13+0100,954
2017-03-12T16:43:13+0100,1173
2017-03-12T16:44:13+0100,1188
2017-03-12T16:45:13+0100,694
2017-03-12T16:46:13+0100,1156
2017-03-12T16:47:13+0100,360
2017-03-12T16:48:13+0100,799
2017-03-12T16:49:13+0100,1234
2017-03-12T16:50:13+0100,1189
2017-03-12T16:51:13+0100,552
2017-03-12T16:52:13+0100,1446
2017-03-12T16:53:13+0100,1272
2017-03-12T16:54:13+0100,920
2017-03-12T16:55:13+0100,396
2017-03-12T16:56:13+0100,286
2017-03-12T16:57:13+0100,867
2017-03-12T16:58:14+0100,429
2017-03-12T16:59:14+0100,662
2017-03-12T17:00:14+0100,1003
2017-03-12T17:01:14+0100,662
2017-03-12T17:02:14+0100,853
2017-03-12T17:03:14+0100,1160
2017-03-12T17:04:14+0100,1026
2017-03-12T17:05:14+0100,738
2017-03-12T17:06:14+0100,1430
2017-03-12T17:07:14+0100,413
2017-03-12T17:08:14+0100,870
2017-03-12T17:09:14+0100,427
2017-03-12T17:10:14+0100,286
2017-03-12T17:11:14+0100,1035
2017-03-12T17:12:14+0100,571
2017-03-12T17:13:14+0100,721
2017-03-12T17:14:14+0100,729
2017-03-12T17:15:14+0100,468
2017-03-12T17:16:14+0100,320
2017-03-12T17:17:14+0100,510
2017-03-12T17:18:14+0100,1238
2017-03-12T17:19:14+0100,436
2017-03-12T17:20:14+0100,717
2017-03-12T17:21:14+0100,945
2017-03-12T17:22:14+0100,1078
2017-03-12T17:23:14+0100,991
2017-03-12T17:24:14+0100,1208
2017-03-12T17:25:14+0100,293
2017-03-12T17:26:14+0100,1001
2017-03-12T17:27:14+0100,1122
2017-03-12T17:28:14+0100,221
2017-03-12T17:29:14+0100,600
2017-03-12T17:30:14+0100,995
2017-03-12T17:31:14+0100,682
2017-03-12T17:32:14+0100,267
2017-03-12T17:33:14+0100,404
2017-03-12T17:34:14+0100,343
2017-03-12T17:35:14+0100,1301
