2017-03-12T16:13:48+0100,308
2017-03-12T16:14:48+0100,442
2017-03-12T16:15:48+0100,887
2017-03-12T16:16:48+0100,1202
2017-03-12T16:17:48+0100,1143
2017-03-12T16:18:48+0100,403
2017-03-12T16:19:48+0100,720
2017-03-12T16:20:48+0100,1127
2017-03-12T16:21:48+0100,1270
2017-03-12T16:22:48+0100,1449
2017-03-12T16:23:48+0100,858
2017-03-12T16:24:48+0100,257
2017-03-12T16:25:48+0100,530
2017-03-12T16:26:48+0100,458
2017-03-12T16:27:48+0100,504
2017-03-12T16:28:48+0100,784
2017-03-12T16:29:48+0100,1154
2017-03-12T16:30:48+0100,970
2017-03-12T16:31:48+0100,1155
2017-03-12T16:32:48+0100,866
2017-03-12T16:33:48+0100,1160
2017-03-12T16:34:48+0100,358
2017-03-12T16:35:48+0100,614
2017-03-12T16:36:48+0100,384
2017-03-12T16:37:48+0100,1139
2017-03-12T16:38:48+0100,1464
2017-03-12T16:39:48+0100,384
2017-03-12T16:40:48+0100,1092
2017-03-12T16:41:49+0100,1269
2017-03-12T16:42:49+0100,917
2017-03-12T16:43:49+0100,467
2017-03-12T16:44:49+0100,342
2017-03-12T16:45:49+0100,834
2017-03-12T16:46:49+0100,788
2017-03-12T16:47:49+0100,1139
2017-03-12T16:48:49+0100,1306
2017-03-12T16:49:49+0100,437
2017-03-12T16:50:49+0100,1343
2017-03-12T16:51:49+0100,1046
2017-03-12T16:52:49+0100,822
2017-03-12T16:53:49+0100,849
2017-03-12T16:54:49+0100,364
2017-03-12T16:55:49+0100,551
2017-03-12T16:56:49+0100,335
2017-03-12T16:57:49+0100,736
2017-03-12T16:58:49+0100,1333
2017-03-12T16:59:49+0100,824
2017-03-12T17:00:49+0100,998
2017-03-12T17:01:49+0100,641
2017-03-12T17:02:49+0100,411
2017-03-12T17:03:49+0100,1257
2017-03-12T17:04:49+0100,1001
2017-03-12T17:05:49+0100,1062
2017-03-12T17:06:49+0100,1353
2017-03-12T17:07:49+0100,969
2017-03-12T17:08:49+0100,406
2017-03-12T17:09:49+0100,1072
2017-03-12T17:10:49+0100,1176
2017-03-12T17:11:49+0100,578
2017-03-12T17:12:49+0100,272
2017-03-12T17:13:49+0100,359
2017-03-12T17:14:49+0100,528
2017-03-12T17:15:49+0100,642
2017-03-12T17:16:49+0100,1227
2017-03-12T17:17:49+0100,560
2017-03-12T17:18:49+0100,654
2017-03-12T17:19:49+0100,1434
2017-03-12T17:20:49+0100,1314
2017-03-12T17:21:49+0100,876
2017-03-12T17:22:49+0100,1101
2017-03-12T17:23:49+0100,1379
2017-03-12T17:24:49+0100,930
2017-03-12T17:25:49+0100,858
2017-03-12T17:26:49+0100,1200
2017-03-12T17:27:49+0100,655
2017-03-12T17:28:49+0100,1320
2017-03-12T17:29:49+0100,567
2017-03-12T17:30:49+0100,388
2017-03-12T17:31:49+0100,265
2017-03-12T17:32:49+0100,1399
2017-03-12T17:33:49+0100,1178
2017-03-12T17:34:49+0100,205
2017-03-12T17:35:49+0100,566
2017-03-12T17:36:49+0100,368
2017-03-12T17:37:49+0100,1431
2017-03-12T17:38:49+0100,1000
2017-03-12T17:39:49+0100,1376
2017-03-12T17:40:49+0100,1152
2017-03-12T17:41:50+0100,1292
2017-03-12T17:42:50+0100,290
2017-03-12T17:43:50+0100,1456
2017-03-12T17:44:50+0100,429
2017-03-12T17:45:50+0100,873
2017-03-12T17:46:50+0100,497
2017-03-12T17:47:50+0100,1139
2017-03-12T17:48:50+0100,585
2017-03-12T17:49:50+0100,1188
2017-03-12T17:50:50+0100,1438
2017-03-12T17:51:50+0100,246
2017-03-12T17:52:50+0100,1062
2017-03-12T17:53:50+0100,523
2017-03-12T17:54:50+0100,1484
2017-03-12T17:55:50+0100,1388
2017-03-12T17:56:50+0100,343
2017-03-12T17:57:50+0100,863
2017-03-12T17:58:50+0100,521
2017-03-12T17:59:50+0100,427
2017-03-12T18:00:50+0100,1166
2017-03-12T18:01:50+0100,329
2017-03-12T18:02:50+0100,404
2017-03-12T18:03:50+0100,870
2017-03-12T18:04:50+0100,689
2017-03-12T18:05:50+0100,251
2017-03-12T18:06:50+0100,1483
2017-03-12T18:07:50+0100,1266
2017-03-12T18:08:50+0100,902
2017-03-12T18:09:50+0100,865
2017-03-12T18:10:50+0100,252
2017-03-12T18:11:50+0100,269
2017-03-12T18:12:50+0100,1451
2017-03-12T18:13:50+0100,232
2017-03-12T18:14:50+0100,412
2017-03-12T18:15:50+0100,833
2017-03-12T18:16:50+0100,567
2017-03-12T18:17:50+0100,627
2017-03-12T18:18:50+0100,348
2017-03-12T18:19:50+0100,235
2017-03-12T18:20:50+0100,994
2017-03-12T18:21:50+0100,677
2017-03-12T18:22:50+0100,406
2017-03-12T18:23:50+0100,799
2017-03-12T18:24:50+0100,805
2017-03-12T18:25:50+0100,1144
2017-03-12T18:26:50+0100,849
2017-03-12T18:27:50+0100,1497
2017-03-12T18:28:50+0100,921
2017-03-12T18:29:50+0100,1352
2017-03-12T18:30:50+0100,1156
2017-03-12T18:31:50+0100,414
2017-03-12T18:32:50+0100,1204
2017-03-12T18:33:50+0100,290
2017-03-12T18:34:50+0100,459
2017-03-12T18:35:50+0100,782
2017-03-12T18:36:50+0100,1120
2017-03-12T18:37:50+0100,697
2017-03-12T18:38:50+0100,1335
2017-03-12T18:39:50+0100,1128
2017-03-12T18:40:50+0100,289
2017-03-12T18:41:50+0100,935
2017-03-12T18:42:50+0100,447
2017-03-12T18:43:50+0100,1187
2017-03-12T18:44:51+0100,1339
2017-03-12T18:45:51+0100,882
2017-03-12T18:46:51+0100,1413
2017-03-12T18:47:51+0100,848
2017-03-12T18:48:51+0100,629
2017-03-12T18:49:51+0100,468
2017-03-12T18:50:51+0100,1004
2017-03-12T18:51:51+0100,1128
2017-03-12T18:52:51+0100,1228
2017-03-12T18:53:51+0100,1343
2017-03-12T18:54:51+0100,424
2017-03-12T18:55:51+0100,1183
2017-03-12T18:56:51+0100,1305
2017-03-12T18:57:51+0100,241
2017-03-12T18:58:51+0100,917
2017-03-12T18:59:51+0100,208
2017-03-12T19:00:51+0100,447
2017-03-12T19:01:51+0100,1144
2017-03-12T19:02:51+0100,731
2017-03-12T19:03:51+0100,1268
2017-03-12T19:04:51+0100,1471
2017-03-12T19:05:51+0100,753
2017-03-12T19:06:51+0100,1065
2017-03-12T19:07:51+0100,1421
2017-03-12T19:08:51+0100,1245
2017-03-12T19:09:51+0100,1148
2017-03-12T19:10:51+0100,241
2017-03-12T19:11:51+0100,550
2017-03-12T19:12:51+0100,656
